,LearningRate,WindowSize,ValidationAccuracy,Bias,Variance,Time
368,2.5500000000000003,25,1.0,6.833333333333333,0.02666666666666667,4.988000869750977
369,3.1625,1,1.0,6.833333333333333,0.018333333333333333,9.792996406555176
370,3.1625,2,1.0,6.833333333333333,0.018333333333333333,6.281603574752808
371,3.1625,4,1.0,6.833333333333333,0.015,5.702998161315918
372,3.1625,100,1.0,6.833333333333333,0.12166666666666666,4.811999797821045
373,3.1625,5,0.9166666666666666,6.833333333333333,0.013333333333333334,5.162999868392944
374,3.1625,10,1.0,6.833333333333333,0.028333333333333335,5.274000406265259
375,3.1625,50,0.9166666666666666,6.833333333333333,0.06833333333333334,6.058000564575195
376,3.1625,20,1.0,6.833333333333333,0.021666666666666667,4.829967021942139
377,3.1625,25,1.0,6.833333333333333,0.018333333333333333,4.991997957229614
378,3.7750000000000004,1,1.0,6.833333333333333,0.018333333333333333,9.873000860214233
379,3.7750000000000004,2,1.0,6.833333333333333,0.02666666666666667,6.250999927520752
380,3.7750000000000004,4,1.0,6.833333333333333,0.013333333333333334,5.59618878364563
381,3.7750000000000004,100,0.8333333333333334,6.833333333333333,0.16500000000000004,4.950996398925781
382,3.7750000000000004,5,1.0,6.833333333333333,0.015,5.315999984741211
383,3.7750000000000004,10,1.0,6.833333333333333,0.024999999999999998,5.296001195907593
384,3.7750000000000004,50,0.9166666666666666,6.833333333333333,0.07166666666666667,6.111999034881592
385,3.7750000000000004,20,1.0,6.833333333333333,0.024999999999999998,4.846002578735352
386,3.7750000000000004,25,1.0,6.833333333333333,0.021666666666666667,4.996112585067749
387,4.3875,1,1.0,6.833333333333333,0.018333333333333333,9.846994876861572
388,4.3875,2,1.0,6.833333333333333,0.023333333333333334,6.312001466751099
389,4.3875,4,1.0,6.833333333333333,0.01,5.537001132965088
390,4.3875,100,1.0,6.833333333333333,0.12333333333333336,4.860004425048828
391,4.3875,5,1.0,6.833333333333333,0.013333333333333334,5.288998603820801
392,4.3875,10,1.0,6.833333333333333,0.03166666666666667,5.257000684738159
393,4.3875,50,0.8333333333333334,6.833333333333333,0.09333333333333334,6.090997695922852
394,4.3875,20,1.0,6.833333333333333,0.028333333333333335,4.8409998416900635
395,4.3875,25,1.0,6.833333333333333,0.03666666666666667,5.0196213722229
396,5.0,1,1.0,6.833333333333333,0.018333333333333333,9.798495054244995
397,5.0,2,1.0,6.833333333333333,0.030000000000000002,6.281492233276367
398,5.0,4,1.0,6.833333333333333,0.01,5.638102054595947
